534,"Speak Up Mambo, The"
532,"Spellbound"
525,"Stand By Me"
530,"Stand By Your Man"
533,"Star Spangled Banner, The"
537,"Stay As Sweet As You Are"
538,"Stay with Me"
540,"Stayin' Alive"
541,"Steel Guitar Rag"
536,"Strange Music"
542,"Strangers When We Meet"
543,"Streets of London"
540,"String of Pearls, A"
521,"Stroll, The"
544,"Suddenly There's a Valley"
528,"Sugar Town"
528,"Summer Wine"
534,"Summertime"
531,"Sunday, Monday or Always"
539,"Sunny Side Up"
533,"Surfin' U.s.a."
536,"Surrey with the Fringe on Top, The"
542,"Suspicion"
515,"Suzie Q"
545,"Suzy Snowflake"
524,"Swan Lake Theme"
538,"Swedish Rhapsody"
500,"Sweet Adeline"
543,"Sweet and Lovely"
532,"Sweet Eloise"
537,"Sweet Life"
546,"Sweet Little Sixteen"
545,"Sweet Someone"
544,"Sweet Sue-just You"
535,"Sweetest Sounds, The"
520,"Swing Low, Sweet Chariot"
548,"Swinging on a Star"
548,"Ta-ra-ra Boom-de-ay"
547,"Tailgate Ramble, The"
546,"Take a Chance on Me"
549,"Take a Letter Maria"
550,"Take Me to Your World"
550,"Take My Hand, Precious Lord"
551,"Takes Two to Tango"
552,"Tarantella"
551,"Teardrops in My Heart"
552,"Tears on My Pillow"
549,"Teddy Bear"
553,"Teenager in Love, A"
556,"Tell !t Like It Is"
558,"Ten Minutes Ago"
558,"Thank Heaven For Little Girls"
554,"Thank You For the Music"
557,"Thank You Girl"
555,"That Christmas Feeling"
557,"That Great Come and Get It Day"
554,"That Old Gang of Mine"
560,"That's Entertainment"
564,"That's Life"
553,"That's My Weakness Now"
559,"Them There Eyes"
561,"Theme For Young Lovers"
561,"Then I'll Be Happy"
560,"There Are Such Things"
562,"There Goes My Baby"
565,"There Goes My Heart"
556,"There Is a Tavern in the Town"
566,"There Is No Christmas Like a Home Christmas"
562,"There Is Nothin' Like a Dame"
567,"There'll Be a Hot Time in the Old Town Tonight"
438,"There'll Be Peace in the Valley"
570,"There's a Rainbow Round My Shoulders"
568,"There's a Small Hotel"
565,"(there's) Always Something to Remind Me"
568,"There's Nothing Like the Face of a Kid Eating a Hershey Bar (hershey Chocolate Bar)"
567,"(there's Something About A) Hometown Band"
566,"These Boots Are Made For Walkin'"
570,"These Foolish Things"
571,"They All Laughed"
569,"They Call the Wind Maria"
572,"They Can't Take That Away From Me"
576,"They Didn't Believe Me"
574,"They're Playing My Song"
108,"They've Got An Awful Lot of Coffee in Brazil"
573,"Things We Did Last Summer 569.. Third Man Theme, The"
575,"Thirty Days Hath September"
573,"This Can't Be Love"
578,"This Is All I Ask"
580,"This Is New"
574,"This Land Is Your Land"
581,"This Love of Mine"
578,"This Nearly Was Mine"
564,"This Old Man"
582,"This Will Be (an Everlasting Love)"
577,"Those Were the Days"
580,"Three Little Fishies"
584,"Thrill Is Gone, The"
577,"Till"
583,"Till I Waltz Again with You"
585,"Till the End of Time"
587,"Till We Two Are One"
576,"Tinker Polka"
572,"Tiny Bubbles"
579,"'tis Autumn"
593,"to Everything There !s a Season (turn! Turn! Turn!)"
586,"to Know You Is to Love You"
585,"to Love Again"
586,"Together"
581,"Together Wherever We Go"
583,"Tom Dooley"
588,"Tonight You Belong to Me"
589,"Too Darn Hot"
588,"Too Fat Polka"
590,"Too Long at the Fair"
590,"Too Much Heaven"
599,"Toreador Song"
587,"Toselli's Serenade"
589,"Touch of Your Hand, The"
593,"Touch of Your Lips, The"
592,"Toyland"
595,"Tragedy"
591,"Trail of the Lonesome Pine, The"
592,"True Love"
595,"Try to Remember"
584,"Tuesday Afternoon"
592,"Tumbling Tumbleweeds"
594,"Turkey in the Straw"
596,"Turn Back the Hands of Time"
593,"Turn! Turn! Turn!"
594,"Turn Your Radio On"
598,"Tuxedo Junction"
597,"Twilight Time"
597,"Two Cigarettes in the Dark"
596,"Unforgettable"
600,"Unicorn, The"
598,"Until It's Time For You to Go"
599,"Up on the Housetop"
602,"Vagabundo"
600,"Varsity Drag, The"
601,"Vict'ry Polka"
599,"Village of St. Bernadette, The"
603,"Visions of Sleep"
604,"Volga Boatmen, The"
604,"Wagon Wheels"
606,"Wait Till the Sun Shines, Nellie"
607,"Wait Till You See Her"
601,"Wake the Town and Tell the People"
603,"Wake Up, Little Susie"
257,"Walk in the Black Forest"
608,"Walk on the Wild Side"
607,"Walkin' My Baby Back Home"
605,"Walking Happy"
610,"Walking the Floor Over You"
608,"Waltz For Debby"
611,"Wand'rin Star"
609,"Washington Post March"
604,"Watch What Happens §12. .waterloo 611..'way Down Yonder in New Orleans"
614,"Way of Love, The"
616,"Way You Look Tonight, The"
617,"Wayward Wind, The"
613,"We Gather Together to Ask the Lord's Blessing"
610,"We Kiss in a Shadow"
612,"We Shall Overcome"
618,"We Wish You a Merry Christmas"
619,"Wedding March"
614,"Weekend Lover"
617,"Weekends Were Made For Michelob (michelob Beer)"
616,"Well, Did You Evah?"
622,"What Am I Living For"
618,"What Can You Get a Wookiee For Christmas"
613,"What Did I Have That I Don't Have"
621,"What Kind of Fool"
620,"What Kind of Fool Am I?"
623,"What'd I Say"
619,"Vou: the Reason (i'm Not Pleasin' U)"
624,"What's Your Name?"
624,"When I Fall in Love"
625,"When I Need You"
626,"When I See An Elephant Fly"
627,"When I'm Not Near the Girl I Love"
628,"When Irish Eyes Are Smiling"
626,"When Johnny Comes Marching Home"
632,"When My Baby Smiles at Me"
423,"When the Lurline Sails Away"
628,"When the Red, Red Robin Comes Bob, Bob, Bobbin' Along"
629,"When the World Was Young"
620,"When You Say Budweiser, You've Said It All (budweiser Beer)"
630,"When You Were Sweet Sixteen"
631,"When You Wish Upon a Star"
622,"Where Is Love?"
615,"Where or When"
625,"Where the Blue of the Night Meets the Gold of the Day"
629,"While Strolling Through the Park"
632,"While We're Young"
634,"Whistle While You Work"
636,"White Cliffs of Dover, The"
638,"Whiter Shade of Pale, A"
633,"Whither Thou Goest"
638,"Who?"
627,"Who Can I Turn To"
630,"Who Wants to Be a Millionaire"
633,"Who Will Buy?"
639,"Who's Afraid of the Big Bad Wolf?"
639,"Why Do I Love You?"
642,"Will the Circle Be Unbroken"
634,"Will You Still Be Mine"
636,"Willow Weep For Me"
340,"Wimoweh-mbube (the Lion Sleeps Tonight)"
640,"Wings of a Dove"
606,"Winner Takes It All, The"
643,"Wish You Were Here"
644,"Wishing"
640,"with a Hey and a Hi and a Ho Ho Ho"
635,"with a Little Bit of Luck"
642,"with a Smile and a Song"
645,"with My Eyes Wide Open, I'm Dreaming"
643,"with These Hands"
641,"Without You"
650,"Wolverton Mountain"
646,"Woman in Love"
637,"Wonderful Day Like Today, A"
647,"Wonderful Guy, A"
644,"Wonderful World of Christmas, The"
58,"Won't You Come Home, Bill Bailey"
648,"Wooden Heart"
631,"Words"
647,"World Is Waiting For the Sunrise, The"
645,"Worried Man, A"
623,"Wouldn't It Be Loverly"
649,"Wrap Your Troubles in Dreams"
650,"Wreck of the 'john B', The"
648,"Wunderbar"
652,"Yankee Doodle Boy"
653,"Yardbird Suite"
654,"Yearning"
656,"Yearning"
655,"Yellow Rose of Texas"
657,"Yes, Indeed"
653,"Yes Sir, That's My Baby"
658,"Yes! We Have No Bananas"
659,"Yesterday When I Was Young"
660,"Yesterdays"
657,"Yo Canto"
651,"You Are Beautiful"
654,"You Are Woman, I Am Man"
661,"You Better Go Now"
652,"You Came a Long Way From St. Louis"
662,"You Can Have Him"
664,"You Can Take Salem Out of the Country, But... (salem Cigarettes)"
649,"You Can't Be True Dear"
663,"You Don't Know Me"
664,"You Gave Me a Mountain"
665,"You Needed Me"
663,"You Should Be Dancing"
655,"You Stepped Into My Life"
668,"You Tell Me Your Dream"
656,"You Turned the Tables on Me"
668,"You'd Be So Nice to Come Home To"
668,"You'd Better Love Me"
666,"You'll Never Walk Alone"
665,"You're a Grand Old Flag"
666,"You're My World"
660,"You're the Cream in My Coffee"
117,"(you're The) Devil in Disguise"
667,"You're the One That I Want"
662,"You're the Reason"
661,"You've Got to Be Carefully Taught"
667,"Young and Foolish"
658,"Young Love"
669,"Younger Than Springtime"
669,"Zum Gali Gali"
